dataset,classifier,method,seed,pop_size,iterations,num_clusters,silhouette,calinski_harabasz,davies_bouldin
column,svm,Meta_GWO,123,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,123,50.0,30.0,6,0.35162106676803734,4.4765436770333435,0.45062103936032466
column,svm,Meta_WOA,123,50.0,30.0,6,0.35162106676803734,4.4765436770333435,0.45062103936032466
column,svm,Meta_GWO,256,50.0,30.0,6,0.35162106676803734,4.4765436770333435,0.45062103936032466
column,svm,Meta_PSO,256,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,256,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,512,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,512,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,512,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,777,50.0,30.0,6,0.35162106676803734,4.4765436770333435,0.45062103936032466
column,svm,Meta_PSO,777,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,777,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,1000,50.0,30.0,6,0.19477261780721739,10.603198791089907,0.6186232567985832
column,svm,Meta_PSO,1000,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,1000,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,2024,50.0,30.0,6,0.19267778640428704,2.4852930940084206,0.568134486787579
column,svm,Meta_PSO,2024,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,2024,50.0,30.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,0,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,0,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,0,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,7,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,7,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,7,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,42,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,42,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,42,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,99,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,99,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,99,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,123,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,123,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,123,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,256,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,256,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,256,50.0,50.0,6,0.321719176135105,2.8941201016043343,0.525515028469826
column,svm,Meta_GWO,512,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,512,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,512,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,777,50.0,50.0,6,0.35162106676803734,4.4765436770333435,0.45062103936032466
column,svm,Meta_PSO,777,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,777,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,1000,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,1000,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,1000,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_GWO,2024,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_PSO,2024,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,Meta_WOA,2024,50.0,50.0,6,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,0,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,7,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,42,20.0,30.0,6,0.20101820079626262,9.789873648514106,0.5802184925981811
column,svm,EvoCluster_PSO,99,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,123,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,256,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,512,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,777,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,1000,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,2024,20.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,0,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,7,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,42,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,99,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,123,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,256,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,512,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,777,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,1000,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,2024,20.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,0,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,7,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,42,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,99,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,123,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,256,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,512,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,777,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,1000,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,2024,50.0,30.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,0,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,7,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,42,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,99,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,123,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,256,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,512,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,777,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,1000,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,svm,EvoCluster_PSO,2024,50.0,50.0,2,0.43798759243496727,5.04430469347762,0.40346957757615315
column,xgb,AffinityPropagation,0,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,7,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,42,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,99,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,123,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,256,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,512,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,777,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,1000,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,AffinityPropagation,2024,,,4,0.22381222882922067,8.215383663249959,0.8626328524250712
column,xgb,Meta_GWO,0,20.0,30.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_PSO,0,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,0,20.0,30.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_GWO,7,20.0,30.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_PSO,7,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,7,20.0,30.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_GWO,42,20.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,42,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,42,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,99,20.0,30.0,4,0.22468788220224592,3.866237447043016,0.427298557721166
column,xgb,Meta_PSO,99,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,99,20.0,30.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_GWO,123,20.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,123,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,123,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,256,20.0,30.0,4,0.22468788220224592,3.866237447043016,0.427298557721166
column,xgb,Meta_PSO,256,20.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_WOA,256,20.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_GWO,512,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,512,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,512,20.0,30.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_GWO,777,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,777,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,777,20.0,30.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_GWO,1000,20.0,30.0,4,0.22468788220224592,3.8662374470430154,0.427298557721166
column,xgb,Meta_PSO,1000,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,1000,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,2024,20.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,2024,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,2024,20.0,30.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_GWO,0,20.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,0,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,0,20.0,50.0,4,0.22468788220224592,3.8662374470430154,0.42729855772116604
column,xgb,Meta_GWO,7,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,7,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,7,20.0,50.0,4,0.22468788220224592,3.8662374470430154,0.427298557721166
column,xgb,Meta_GWO,42,20.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,42,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,42,20.0,50.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_GWO,99,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,99,20.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_WOA,99,20.0,50.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_GWO,123,20.0,50.0,4,0.2283952224161449,3.3058704292416925,0.4631540128105176
column,xgb,Meta_PSO,123,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,123,20.0,50.0,4,0.22468788220224592,3.8662374470430154,0.427298557721166
column,xgb,Meta_GWO,256,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,256,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,256,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,512,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,512,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,512,20.0,50.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_GWO,777,20.0,50.0,4,0.22468788220224592,3.8662374470430154,0.42729855772116604
column,xgb,Meta_PSO,777,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,777,20.0,50.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,Meta_GWO,1000,20.0,50.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,Meta_PSO,1000,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,1000,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,2024,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,2024,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,2024,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,0,50.0,30.0,4,0.22468788220224592,3.8662374470430154,0.42729855772116604
column,xgb,Meta_PSO,0,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,0,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,7,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,7,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,7,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,42,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,42,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,42,50.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_GWO,99,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,99,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,99,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,123,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,123,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,123,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,256,50.0,30.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,Meta_PSO,256,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,256,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,512,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,512,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,512,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,777,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,777,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,777,50.0,30.0,4,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,Meta_GWO,1000,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,1000,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,1000,50.0,30.0,4,0.22468788220224592,3.8662374470430154,0.427298557721166
column,xgb,Meta_GWO,2024,50.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_PSO,2024,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,2024,50.0,30.0,4,0.22468788220224592,3.8662374470430154,0.427298557721166
column,xgb,Meta_GWO,0,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,0,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,0,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,7,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,7,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,7,50.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_GWO,42,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,42,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,42,50.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_GWO,99,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,99,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_WOA,99,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,123,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,123,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,123,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,256,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,256,50.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,Meta_WOA,256,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,512,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,512,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,512,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,777,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,777,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,777,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_GWO,1000,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_PSO,1000,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,1000,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_GWO,2024,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,Meta_PSO,2024,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,Meta_WOA,2024,50.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,0,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,7,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,42,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,99,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,123,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,256,20.0,30.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,EvoCluster_PSO,512,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,777,20.0,30.0,4,0.22468788220224592,3.8662374470430154,0.42729855772116593
column,xgb,EvoCluster_PSO,1000,20.0,30.0,3,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,EvoCluster_PSO,2024,20.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,0,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,7,20.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,42,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,99,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,123,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,256,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,512,20.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,777,20.0,50.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,1000,20.0,50.0,3,0.262295014289933,3.40334292238331,0.4593098133991144
column,xgb,EvoCluster_PSO,2024,20.0,50.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,EvoCluster_PSO,0,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,7,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,42,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.40870450423131155
column,xgb,EvoCluster_PSO,99,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,123,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,256,50.0,30.0,4,0.2855766602987681,4.067741340452189,0.40870450423131155
column,xgb,EvoCluster_PSO,512,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,777,50.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,1000,50.0,30.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,2024,50.0,30.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,0,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,7,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,42,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,99,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,123,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,256,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,512,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,777,50.0,50.0,4,0.22386134895202403,3.6897759712015326,0.4254873827743657
column,xgb,EvoCluster_PSO,1000,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
column,xgb,EvoCluster_PSO,2024,50.0,50.0,4,0.2855766602987681,4.067741340452188,0.4087045042313115
blood-transfusion,rf,AffinityPropagation,0,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
blood-transfusion,rf,AffinityPropagation,7,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
blood-transfusion,rf,AffinityPropagation,42,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
blood-transfusion,rf,AffinityPropagation,99,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
blood-transfusion,rf,AffinityPropagation,123,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
blood-transfusion,rf,AffinityPropagation,256,,,7,0.41109346238599315,52.83603135778957,0.815133634919192
