dataset,classifier,method,seed,pop_size,iterations,num_clusters,silhouette,calinski_harabasz,davies_bouldin
phoneme,rf,Meta_PSO,42,50.0,30.0,17,0.025519529376094738,4.929669514333826,0.6922974872848108
phoneme,rf,Meta_WOA,42,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,42,50.0,30.0,17,0.09832496123574305,12.54118419021267,0.6774604987683841
phoneme,rf,Meta_GWO,99,50.0,30.0,17,0.15915182572159342,21.9330577036129,0.7458945335404225
phoneme,rf,Meta_PSO,99,50.0,30.0,17,-0.04607077438931291,3.642958122272746,0.7803063097416705
phoneme,rf,Meta_WOA,99,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,99,50.0,30.0,17,0.08424866606115258,8.102740397807827,0.5913451523361856
phoneme,rf,Meta_GWO,123,50.0,30.0,17,-0.13916242956832608,5.216934177796601,0.8163947519597454
phoneme,rf,Meta_PSO,123,50.0,30.0,17,-0.04401903135270583,9.659406259663896,0.738789066593914
phoneme,rf,Meta_WOA,123,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,123,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,256,50.0,30.0,17,-0.03347108044739372,9.732429908077346,0.9582339270386427
phoneme,rf,Meta_PSO,256,50.0,30.0,17,0.11042586579253971,16.107535806626313,0.8367485280220037
phoneme,rf,Meta_WOA,256,50.0,30.0,17,0.3945727298229751,4.284049218241407,0.45440825799351975
phoneme,rf,Meta_GA,256,50.0,30.0,17,0.03473185527896494,4.6503099207513845,0.5527771349557064
phoneme,rf,Meta_GWO,512,50.0,30.0,17,-0.05360096732023256,7.863885866635724,0.7300491500212432
phoneme,rf,Meta_PSO,512,50.0,30.0,17,0.023427272655738608,10.466450099981058,0.7981891900329363
phoneme,rf,Meta_WOA,512,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,512,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,777,50.0,30.0,17,0.2841562503646188,4.072069744389053,0.5031530148401105
phoneme,rf,Meta_PSO,777,50.0,30.0,17,0.2194957182996691,32.65776744293169,0.8741388887089776
phoneme,rf,Meta_WOA,777,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,777,50.0,30.0,17,0.1559644024386154,18.629342730548565,0.6986149676236973
phoneme,rf,Meta_GWO,1000,50.0,30.0,17,0.07995619174269837,22.029124191746334,0.734820653761022
phoneme,rf,Meta_PSO,1000,50.0,30.0,17,0.08055522151253111,4.855831730870216,0.6573620272310663
phoneme,rf,Meta_WOA,1000,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,1000,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,2024,50.0,30.0,17,0.05683208100111076,6.714649561609607,0.6333170927086725
phoneme,rf,Meta_PSO,2024,50.0,30.0,17,-0.06394386710308753,5.748017193829079,0.645990810322041
phoneme,rf,Meta_WOA,2024,50.0,30.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,2024,50.0,30.0,17,0.10926948755164892,6.597165201471809,0.5997448224807693
phoneme,rf,Meta_GWO,0,50.0,50.0,17,-0.14727868428150284,6.181485627210773,0.9179226991064624
phoneme,rf,Meta_PSO,0,50.0,50.0,17,0.17198468372269599,10.037998290655148,0.752697086161133
phoneme,rf,Meta_WOA,0,50.0,50.0,17,0.2841562503646188,4.072069744389053,0.5031530148401105
phoneme,rf,Meta_GA,0,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,7,50.0,50.0,17,0.11469924734722865,18.49797218105798,0.8330626045507701
phoneme,rf,Meta_PSO,7,50.0,50.0,17,0.050264827230543846,14.19428755144278,0.7570403287857561
phoneme,rf,Meta_WOA,7,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,7,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,42,50.0,50.0,17,0.04104068414125533,6.977995430343968,0.6125230885033801
phoneme,rf,Meta_PSO,42,50.0,50.0,17,0.12495639319031218,17.12053735579713,0.8043783536020068
phoneme,rf,Meta_WOA,42,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,42,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,99,50.0,50.0,17,0.12677239411602736,6.076792901058915,0.5588847686837579
phoneme,rf,Meta_PSO,99,50.0,50.0,17,0.020503174654008048,13.959119705014757,0.7931229580819806
phoneme,rf,Meta_WOA,99,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,99,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,123,50.0,50.0,17,0.21587527374029408,3.809416766709006,0.5007740902226625
phoneme,rf,Meta_PSO,123,50.0,50.0,17,0.08500167992340045,9.081306274207648,0.7885157674706403
phoneme,rf,Meta_WOA,123,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,123,50.0,50.0,17,0.19679180912207603,3.9780335859099014,0.4894431071839876
phoneme,rf,Meta_GWO,256,50.0,50.0,17,0.009833419597339655,16.226800681389985,0.764978452162139
phoneme,rf,Meta_PSO,256,50.0,50.0,17,0.14802514321707091,22.344038928437897,0.7931392644319021
phoneme,rf,Meta_WOA,256,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,256,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,512,50.0,50.0,17,0.15466260537625134,5.86080680808226,0.585985467992555
phoneme,rf,Meta_PSO,512,50.0,50.0,17,-0.10506556853177508,4.479184020637697,0.7009386020737856
phoneme,rf,Meta_WOA,512,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,512,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,777,50.0,50.0,17,-0.15135956112799784,3.1482998588663755,0.6104334112268643
phoneme,rf,Meta_PSO,777,50.0,50.0,17,0.23529174812362866,3.8748244948600226,0.5030889219683454
phoneme,rf,Meta_WOA,777,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,777,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,1000,50.0,50.0,17,0.007070940001140812,9.154844827232616,0.8524202726696585
phoneme,rf,Meta_PSO,1000,50.0,50.0,17,0.016393617400512237,5.323404196682584,0.6380881909227523
phoneme,rf,Meta_WOA,1000,50.0,50.0,17,0.25218313645934504,3.0876198255849547,0.5405148668894284
phoneme,rf,Meta_GA,1000,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GWO,2024,50.0,50.0,17,0.21410080245904284,21.383504962371543,0.6766758943358586
phoneme,rf,Meta_PSO,2024,50.0,50.0,17,0.19227834719664216,24.837669099895543,0.7642586055789721
phoneme,rf,Meta_WOA,2024,50.0,50.0,17,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,Meta_GA,2024,50.0,50.0,17,0.21181172373192186,4.289678612228648,0.4704134719906545
phoneme,rf,EvoCluster_PSO,0,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,7,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,42,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,99,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,123,20.0,30.0,3,0.26787911659113056,4.262460683686007,0.48272376343493545
phoneme,rf,EvoCluster_PSO,256,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,512,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,777,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,1000,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,2024,20.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,0,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,7,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,42,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,99,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,123,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,256,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,512,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,777,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,1000,20.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,2024,20.0,50.0,6,0.1944434120693432,5.109161356775642,0.48582731679590035
phoneme,rf,EvoCluster_PSO,0,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,7,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,42,50.0,30.0,4,0.2718813138790103,5.902325589509791,0.4865239275761344
phoneme,rf,EvoCluster_PSO,99,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,123,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,256,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,512,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,777,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,1000,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,2024,50.0,30.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,0,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,7,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,42,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,99,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,123,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,256,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,512,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,777,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,1000,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,rf,EvoCluster_PSO,2024,50.0,50.0,2,0.4229786102891204,5.141734628271747,0.41501417905963767
phoneme,svm,AffinityPropagation,0,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,7,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,42,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,99,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,123,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,256,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,512,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,777,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,1000,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,AffinityPropagation,2024,,,25,0.3242177677277873,97.15509708300013,0.952894210925453
phoneme,svm,Meta_GWO,0,20.0,30.0,20,0.14036262608447234,5.221009747840138,0.49632767322757615
phoneme,svm,Meta_PSO,0,20.0,30.0,20,-0.13195645107379994,4.04234298472123,0.5697364077537093
phoneme,svm,Meta_WOA,0,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,0,20.0,30.0,20,-0.031005134074368036,10.683941080420642,0.7902889447427134
phoneme,svm,Meta_GWO,7,20.0,30.0,20,0.28124015784463313,5.607519949910129,0.4350877682394215
phoneme,svm,Meta_PSO,7,20.0,30.0,20,0.050178866047261274,10.186214174194712,0.6395905030402099
phoneme,svm,Meta_WOA,7,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,7,20.0,30.0,20,0.04007677550548894,12.14742699238625,0.7352053747761226
phoneme,svm,Meta_GWO,42,20.0,30.0,20,0.19330138574951805,5.0642230386950295,0.4681398000610974
phoneme,svm,Meta_PSO,42,20.0,30.0,20,-0.042231500886185096,6.964034213282071,0.7022637203074997
phoneme,svm,Meta_WOA,42,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,42,20.0,30.0,20,0.1718418153795783,30.833584398068407,0.7516135976391436
phoneme,svm,Meta_GWO,99,20.0,30.0,20,-0.10107432474054505,15.764533986988965,0.79457150505913
phoneme,svm,Meta_PSO,99,20.0,30.0,20,0.009399096070599085,18.51523042568603,0.774060502553225
phoneme,svm,Meta_WOA,99,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,99,20.0,30.0,20,0.11080168593503813,21.03151593511322,0.7398626656959335
phoneme,svm,Meta_GWO,123,20.0,30.0,20,-0.08976485147930331,5.969482692552945,0.6189781003560362
phoneme,svm,Meta_PSO,123,20.0,30.0,20,0.12812483957343948,30.744692369136025,0.7479388369068845
phoneme,svm,Meta_WOA,123,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,123,20.0,30.0,20,0.0966162472423692,11.82790550016668,0.7545224646609334
phoneme,svm,Meta_GWO,256,20.0,30.0,20,0.12857439672186322,6.328348796357176,0.5505201347069351
phoneme,svm,Meta_PSO,256,20.0,30.0,20,-0.12340624115053313,7.576293774135536,0.7594588889835179
phoneme,svm,Meta_WOA,256,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,256,20.0,30.0,20,0.33123630647935914,6.241423767775975,0.40292544593043716
phoneme,svm,Meta_GWO,512,20.0,30.0,20,-0.07373013605247285,16.17479201939465,0.7426316146105386
phoneme,svm,Meta_PSO,512,20.0,30.0,20,0.07052400321325983,31.742415081922548,0.8053667051438084
phoneme,svm,Meta_WOA,512,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,512,20.0,30.0,20,0.11051051428158472,8.17293226895963,0.5621542045468418
phoneme,svm,Meta_GWO,777,20.0,30.0,20,-0.11050619210273153,9.377249444488788,0.7788436154688836
phoneme,svm,Meta_PSO,777,20.0,30.0,20,0.15583282450173283,10.389926308110175,0.7605720888317998
phoneme,svm,Meta_WOA,777,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,777,20.0,30.0,20,0.4122060456257161,6.936962160547259,0.3862730007424228
phoneme,svm,Meta_GWO,1000,20.0,30.0,20,0.004942509097904463,5.41568593100422,0.6562781646173473
phoneme,svm,Meta_PSO,1000,20.0,30.0,20,0.08643846378454441,30.934736529128482,0.8016186628516629
phoneme,svm,Meta_WOA,1000,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,1000,20.0,30.0,20,0.2592526834532173,6.090111590106118,0.6211857106213614
phoneme,svm,Meta_GWO,2024,20.0,30.0,20,0.042499032717713554,6.802069058345882,0.7656926000348427
phoneme,svm,Meta_PSO,2024,20.0,30.0,20,0.12195547672373801,20.367385201549236,0.7127823803252604
phoneme,svm,Meta_WOA,2024,20.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,2024,20.0,30.0,20,-0.01621577328801497,5.540935053950706,0.5446546101873652
phoneme,svm,Meta_GWO,0,20.0,50.0,20,0.13801695956255533,6.319041190767274,0.5454460493556358
phoneme,svm,Meta_PSO,0,20.0,50.0,20,0.2292385072687297,50.71792368902703,0.8137585823277849
phoneme,svm,Meta_WOA,0,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,0,20.0,50.0,20,0.33123630647935914,6.2414237677759745,0.40292544593043716
phoneme,svm,Meta_GWO,7,20.0,50.0,20,0.14558554731539936,5.314362260291675,0.5332527210936022
phoneme,svm,Meta_PSO,7,20.0,50.0,20,0.0343916634158692,14.974262594589424,0.7421775440325726
phoneme,svm,Meta_WOA,7,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,7,20.0,50.0,20,0.26434261818550786,5.4050745073164075,0.4754890253408657
phoneme,svm,Meta_GWO,42,20.0,50.0,20,0.28124015784463313,5.607519949910128,0.43508776823942147
phoneme,svm,Meta_PSO,42,20.0,50.0,20,0.08662085467177844,19.463211508649884,0.7855966625283023
phoneme,svm,Meta_WOA,42,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,42,20.0,50.0,20,0.28124015784463313,5.607519949910128,0.43508776823942147
phoneme,svm,Meta_GWO,99,20.0,50.0,20,0.24234240229560677,4.9691147143616705,0.47993659869670485
phoneme,svm,Meta_PSO,99,20.0,50.0,20,0.12455996894139848,8.506352325135435,0.6500789087435892
phoneme,svm,Meta_WOA,99,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,99,20.0,50.0,20,0.1863940066729039,4.633621311413697,0.4873924850924858
phoneme,svm,Meta_GWO,123,20.0,50.0,20,0.28124015784463313,5.607519949910128,0.4350877682394215
phoneme,svm,Meta_PSO,123,20.0,50.0,20,-0.02877893035830932,4.750692370538311,0.5761040402192028
phoneme,svm,Meta_WOA,123,20.0,50.0,20,0.42400198086175706,5.042560990312606,0.4199951057997956
phoneme,svm,Meta_GA,123,20.0,50.0,20,0.19330138574951805,5.0642230386950295,0.4681398000610973
phoneme,svm,Meta_GWO,256,20.0,50.0,20,0.027454587713712352,11.664501316238873,0.8080420119394828
phoneme,svm,Meta_PSO,256,20.0,50.0,20,0.18760245155070834,6.991109030949947,0.5716315366215897
phoneme,svm,Meta_WOA,256,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,256,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,512,20.0,50.0,20,0.08555689773568889,16.6919224341031,0.7088246471551531
phoneme,svm,Meta_PSO,512,20.0,50.0,20,0.1110550853100516,8.871630189984241,0.594536832845601
phoneme,svm,Meta_WOA,512,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,512,20.0,50.0,20,0.051684817989991035,5.539262135299715,0.515099431782544
phoneme,svm,Meta_GWO,777,20.0,50.0,20,0.23065206083198597,5.087868915222093,0.4642136256179347
phoneme,svm,Meta_PSO,777,20.0,50.0,20,0.10325507493203395,6.178802410308561,0.6223899373015015
phoneme,svm,Meta_WOA,777,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,777,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,1000,20.0,50.0,20,0.022764460776605887,18.852039960312926,0.8386486898829887
phoneme,svm,Meta_PSO,1000,20.0,50.0,20,0.11614665022595566,4.3274490888359685,0.5263947277464095
phoneme,svm,Meta_WOA,1000,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,1000,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,2024,20.0,50.0,20,0.03614695183812928,15.244711108140805,0.674151299763923
phoneme,svm,Meta_PSO,2024,20.0,50.0,20,0.06507541715129328,13.658085925922503,0.6939262238449986
phoneme,svm,Meta_WOA,2024,20.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,2024,20.0,50.0,20,0.28124015784463313,5.607519949910128,0.4350877682394215
phoneme,svm,Meta_GWO,0,50.0,30.0,20,0.037405670921383694,9.763813737156148,0.6677150762228996
phoneme,svm,Meta_PSO,0,50.0,30.0,20,0.12803849915323307,8.487438790694247,0.6101836956063433
phoneme,svm,Meta_WOA,0,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,0,50.0,30.0,20,0.28124015784463313,5.607519949910128,0.43508776823942147
phoneme,svm,Meta_GWO,7,50.0,30.0,20,0.28124015784463313,5.607519949910128,0.43508776823942147
phoneme,svm,Meta_PSO,7,50.0,30.0,20,0.4122060456257161,6.936962160547259,0.3862730007424228
phoneme,svm,Meta_WOA,7,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,7,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,42,50.0,30.0,20,0.15153969116024568,7.838205620521955,0.5381505589407236
phoneme,svm,Meta_PSO,42,50.0,30.0,20,0.0316946964379214,10.210249270078712,0.6634887573569317
phoneme,svm,Meta_WOA,42,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,42,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,99,50.0,30.0,20,0.414078176348521,6.704653749232343,0.3993527230425018
phoneme,svm,Meta_PSO,99,50.0,30.0,20,0.10159561012868712,19.900660333397198,0.8000125724581735
phoneme,svm,Meta_WOA,99,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,99,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,123,50.0,30.0,20,0.03539946118160673,12.611242633207961,0.8039813023074126
phoneme,svm,Meta_PSO,123,50.0,30.0,20,0.054144519691122224,19.95258213252575,0.7459600858880653
phoneme,svm,Meta_WOA,123,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,123,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,256,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_PSO,256,50.0,30.0,20,-0.028174849163965593,6.00554568329429,0.5781549946253626
phoneme,svm,Meta_WOA,256,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,256,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,512,50.0,30.0,20,-0.06238006619892099,8.63612178549987,0.7721916516279759
phoneme,svm,Meta_PSO,512,50.0,30.0,20,0.3342499662176902,5.676818485076438,0.4416344844814722
phoneme,svm,Meta_WOA,512,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,512,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,777,50.0,30.0,20,0.0922360427548704,14.79010552959755,0.708148393881762
phoneme,svm,Meta_PSO,777,50.0,30.0,20,0.08117998898567179,12.543262877282613,0.7169415874348873
phoneme,svm,Meta_WOA,777,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,777,50.0,30.0,20,0.28124015784463313,5.607519949910128,0.43508776823942147
phoneme,svm,Meta_GWO,1000,50.0,30.0,20,0.23065206083198597,5.087868915222093,0.4642136256179348
phoneme,svm,Meta_PSO,1000,50.0,30.0,20,-0.025904510835516096,6.041627177917398,0.786552230101
phoneme,svm,Meta_WOA,1000,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,1000,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,2024,50.0,30.0,20,0.28124015784463313,5.607519949910128,0.4350877682394215
phoneme,svm,Meta_PSO,2024,50.0,30.0,20,0.18982557467014435,9.35955576458808,0.6429190918113992
phoneme,svm,Meta_WOA,2024,50.0,30.0,20,0.3530349501844853,6.101648304184559,0.44520942247375545
phoneme,svm,Meta_GA,2024,50.0,30.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,0,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_PSO,0,50.0,50.0,20,0.14093137364462954,12.264871858594741,0.6535508175569956
phoneme,svm,Meta_WOA,0,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,0,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,7,50.0,50.0,20,-0.011844089854490411,16.31902339526004,0.7578570231231151
phoneme,svm,Meta_PSO,7,50.0,50.0,20,0.06201236518777159,6.711547143166703,0.5751917082106925
phoneme,svm,Meta_WOA,7,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,7,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,42,50.0,50.0,20,0.003771314151498809,21.112693234456636,0.7772775159735944
phoneme,svm,Meta_PSO,42,50.0,50.0,20,0.11797042271790667,10.79022419813244,0.7282502877611295
phoneme,svm,Meta_WOA,42,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GA,42,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
phoneme,svm,Meta_GWO,99,50.0,50.0,20,0.28124015784463313,5.607519949910128,0.4350877682394215
phoneme,svm,Meta_PSO,99,50.0,50.0,20,0.22947830253184948,5.1555766391996425,0.454843873435908
phoneme,svm,Meta_WOA,99,50.0,50.0,20,0.5592522884861236,8.660586603351376,0.32163892036721325
