,dataset,classifier,method,pop_size,iterations,num_clusters_mean,silhouette_mean,silhouette_std,ch_mean,ch_std,db_mean,db_std,n_seeds
167,congressional-voting,svm,Meta_WOA,50.0,50.0,3.0,0.12361403436861718,0.0,2.137931034482759,0.0,0.5605363681345747,0.0,10
168,congressional-voting,xgb,AffinityPropagation,,,4.0,0.14544135959801718,0.007763666378309938,2.626814919500616,0.0029384336525385625,0.8268333711874332,0.056925181609732436,10
169,congressional-voting,xgb,EvoCluster_PSO,20.0,30.0,3.0,0.11451728538111088,0.05244865056768675,1.8723316771693905,0.019984797024207565,0.6371850747887073,0.01587385626457911,10
170,congressional-voting,xgb,EvoCluster_PSO,20.0,50.0,3.4,0.09461442186157007,0.04806998226494263,1.8799153744301087,0.01831636902235186,0.6311613698631631,0.014548629580656518,10
171,congressional-voting,xgb,EvoCluster_PSO,50.0,30.0,2.6,0.13442014890065168,0.04806998226494263,1.8647479799086724,0.018316369022351873,0.6432087797142516,0.014548629580656537,10
172,congressional-voting,xgb,EvoCluster_PSO,50.0,50.0,3.6,0.08466299010179966,0.0419589204541494,1.8837072230604677,0.015987837619366122,0.6281495174003908,0.012699085011663306,10
173,congressional-voting,xgb,Meta_GA,20.0,30.0,4.0,0.11451728538111088,0.05244865056768676,1.8723316771693905,0.019984797024207586,0.6371850747887073,0.01587385626457905,10
174,congressional-voting,xgb,Meta_GA,20.0,50.0,4.0,0.119009709790972,0.06052409968403372,1.8218685116961963,0.14073353190133345,0.6480259912208114,0.0232474247734234,10
175,congressional-voting,xgb,Meta_GA,50.0,30.0,4.0,0.08466299010179966,0.0419589204541494,1.8837072230604677,0.015987837619366105,0.6281495174003908,0.012699085011663313,10
176,congressional-voting,xgb,Meta_GA,50.0,50.0,4.0,0.11451728538111088,0.05244865056768675,1.8723316771693905,0.01998479702420756,0.6371850747887073,0.0158738562645791,10
177,congressional-voting,xgb,Meta_GWO,20.0,30.0,4.0,0.10774753927928479,0.049034429293440776,1.8377910613269701,0.07497984093375255,0.648840185468837,0.028378229625589693,10
178,congressional-voting,xgb,Meta_GWO,20.0,50.0,4.0,0.13442014890065168,0.04806998226494263,1.8647479799086724,0.018316369022351862,0.6432087797142516,0.014548629580656572,10
179,congressional-voting,xgb,Meta_GWO,50.0,30.0,4.0,0.13442014890065168,0.048069982264942634,1.8647479799086724,0.018316369022351862,0.6432087797142516,0.014548629580656497,10
180,congressional-voting,xgb,Meta_GWO,50.0,50.0,4.0,0.10456585362134048,0.05138897263534713,1.8761235257997495,0.019581022128960065,0.6341732223259352,0.015553139239400382,10
181,congressional-voting,xgb,Meta_PSO,20.0,30.0,4.0,0.15432301242019247,0.031469190340612054,1.8571642826479544,0.011990878214524528,0.6492324846397959,0.009524313758747434,10
182,congressional-voting,xgb,Meta_PSO,20.0,50.0,4.0,0.11451728538111088,0.05244865056768676,1.8723316771693905,0.019984797024207537,0.6371850747887073,0.015873856264579097,10
183,congressional-voting,xgb,Meta_PSO,50.0,30.0,4.0,0.11451728538111088,0.05244865056768675,1.8723316771693905,0.01998479702420749,0.6371850747887073,0.01587385626457905,10
184,congressional-voting,xgb,Meta_PSO,50.0,50.0,4.0,0.11451728538111088,0.05244865056768675,1.8723316771693905,0.019984797024207548,0.6371850747887072,0.015873856264579128,10
185,congressional-voting,xgb,Meta_WOA,20.0,30.0,4.0,0.14054615823496824,0.05082973210430146,1.8154377098925898,0.13381499087671847,0.6555652481123275,0.02311139773239937,10
186,congressional-voting,xgb,Meta_WOA,20.0,50.0,4.0,0.15432301242019247,0.031469190340612054,1.8571642826479544,0.011990878214524523,0.6492324846397959,0.009524313758747436,10
187,congressional-voting,xgb,Meta_WOA,50.0,30.0,4.0,0.13442014890065168,0.048069982264942614,1.8647479799086724,0.01831636902235186,0.6432087797142516,0.014548629580656542,10
188,congressional-voting,xgb,Meta_WOA,50.0,50.0,4.0,0.15432301242019247,0.03146919034061205,1.8571642826479544,0.01199087821452453,0.6492324846397959,0.009524313758747438,10
189,contraceptive-method-choice,rf,AffinityPropagation,,,15.0,0.20679084365544603,0.0,20.88212298356422,0.0,1.338638348900487,0.0,10
190,contraceptive-method-choice,rf,EvoCluster_PSO,20.0,30.0,2.5,0.2731436924732971,0.04508879403558368,3.0259910730706556,0.0759051573660821,0.5473613512408833,0.007361613984472093,10
191,contraceptive-method-choice,rf,EvoCluster_PSO,20.0,50.0,2.1,0.29817072963061075,0.026464005309243532,3.029961534066807,0.09584767904726951,0.5461530331142271,0.008800351702381921,10
192,contraceptive-method-choice,rf,EvoCluster_PSO,50.0,30.0,2.1,0.30194216338668173,0.026582967218126217,3.069375723412633,0.061741893691102376,0.5425777435868796,0.005781103078852237,10
193,contraceptive-method-choice,rf,EvoCluster_PSO,50.0,50.0,2.0,0.3103484357241686,0.0,3.0889002245242194,0.0,0.5407495982751411,0.0,10
194,contraceptive-method-choice,rf,Meta_GA,20.0,30.0,15.0,0.10940422594008561,0.15525962047172773,4.1757317423430305,1.7491009090876788,0.7449888094094368,0.20344818273935428,10
195,contraceptive-method-choice,rf,Meta_GA,20.0,50.0,15.0,0.1370505002152862,0.10161521529965667,3.080164938358687,0.49703460954351364,0.6261861498850128,0.07162068946122828,10
196,contraceptive-method-choice,rf,Meta_GA,50.0,30.0,15.0,0.2715746210147457,0.09076822044609031,3.5041459879059405,1.3545274018081963,0.5719397562272033,0.09488647439817871,10
197,contraceptive-method-choice,rf,Meta_GA,50.0,50.0,15.0,0.3103484357241686,0.0,3.0889002245242194,0.0,0.5407495982751411,0.0,10
198,contraceptive-method-choice,rf,Meta_GWO,20.0,30.0,15.0,0.04021574677108468,0.1245079246557422,5.675128275438753,2.9459494820835506,0.9238000808778108,0.3079055976125891,10
199,contraceptive-method-choice,rf,Meta_GWO,20.0,50.0,15.0,0.04843890510756923,0.13256654973142398,5.212555818348823,1.3711502677961374,0.8391610299579447,0.2055883349067755,10
200,contraceptive-method-choice,rf,Meta_GWO,50.0,30.0,15.0,0.14608900450359572,0.1064243001334538,3.233503584404059,1.1892953548076652,0.6582232996536155,0.17941832739763403,10
201,contraceptive-method-choice,rf,Meta_GWO,50.0,50.0,15.0,0.1984832955999737,0.1149903068836067,3.184668199346521,0.5479146537701975,0.6090212772918985,0.1163312473460712,10
202,contraceptive-method-choice,rf,Meta_PSO,20.0,30.0,15.0,-0.05793862929822684,0.08726742621753368,4.859729117693921,1.5762037858991205,0.9523022298628702,0.09836246218491121,10
203,contraceptive-method-choice,rf,Meta_PSO,20.0,50.0,15.0,-0.03934704857944811,0.10365970636279605,5.611485818851047,2.4117397620792334,1.0167945623336079,0.10442800449759579,10
204,contraceptive-method-choice,rf,Meta_PSO,50.0,30.0,15.0,0.019791075297502344,0.11248993948858906,3.6900173037065285,1.3152874762861766,0.8046353554119747,0.16968129913269672,10
205,contraceptive-method-choice,rf,Meta_PSO,50.0,50.0,15.0,0.04207138944449651,0.12378888449875716,4.519770989387515,1.9877624775136127,0.8456641685907929,0.16393682584916885,10
206,contraceptive-method-choice,rf,Meta_WOA,20.0,30.0,15.0,0.04641107928141526,0.15609003258245666,4.0149652636271345,2.045293150626155,0.8467134642600762,0.1945294225962398,10
207,contraceptive-method-choice,rf,Meta_WOA,20.0,50.0,15.0,0.1743219078179799,0.1181845487933289,3.830556410337214,2.5098811019304956,0.690235158941072,0.20306960236255198,10
208,contraceptive-method-choice,rf,Meta_WOA,50.0,30.0,15.0,0.15829229569707692,0.11980901139453877,3.5763339991951426,1.3192241477331852,0.7079650423392411,0.17400117395914108,10
209,contraceptive-method-choice,rf,Meta_WOA,50.0,50.0,15.0,0.2815776944532923,0.06418855471281291,2.919142806020521,0.34205102567140777,0.5594861593176097,0.041221893851130474,10
210,contraceptive-method-choice,svm,AffinityPropagation,,,16.0,0.2351680394231995,0.0,21.37366032945496,3.1331989578411767e-15,1.1759669207670276,2.220446049250313e-16,10
211,contraceptive-method-choice,svm,EvoCluster_PSO,20.0,30.0,4.5,0.15794714194429646,0.16744955049882762,3.477030847639137,1.6315152680353138,0.6953413351662974,0.19730470704408362,10
212,contraceptive-method-choice,svm,EvoCluster_PSO,20.0,50.0,2.4,0.2573889938335103,0.022833060196694146,2.735014849197985,0.03596539986979352,0.5792845266825695,0.0036908015922108286,10
213,contraceptive-method-choice,svm,EvoCluster_PSO,50.0,30.0,3.4,0.23188702247830456,0.06285927756402672,3.319006481851357,1.8227747168714246,0.6046701001580198,0.08284071673066268,10
214,contraceptive-method-choice,svm,EvoCluster_PSO,50.0,50.0,2.7,0.24410533170202955,0.02132726814688012,2.7466938255834648,0.03343151356679957,0.57807851373269,0.0034339373032379605,10
215,contraceptive-method-choice,svm,Meta_GA,20.0,30.0,16.0,-0.04338097983462745,0.07282978382847216,5.260299632631886,2.7815014187592926,0.9409408585970971,0.16659212789324865,10
216,contraceptive-method-choice,svm,Meta_GA,20.0,50.0,16.0,0.014537176161302906,0.0553997133082339,5.401817392880299,2.3608794035900296,0.8392596585567953,0.11661559271784078,10
217,contraceptive-method-choice,svm,Meta_GA,50.0,30.0,16.0,0.13545579266414792,0.09020505978966503,4.013470402096475,2.7798394420837886,0.6930435038734581,0.16838981440875758,10
218,contraceptive-method-choice,svm,Meta_GA,50.0,50.0,16.0,0.1670895384719992,0.10714560727604044,3.2298024124699767,1.3508250179408159,0.618467751850247,0.08012823539642523,10
219,contraceptive-method-choice,svm,Meta_GWO,20.0,30.0,16.0,-0.05514268515305861,0.06321824206157678,5.985862621675774,1.998835094760101,1.02292951311013,0.13962611715246537,10
220,contraceptive-method-choice,svm,Meta_GWO,20.0,50.0,16.0,-0.017210852997658836,0.10949274952346702,5.768945375953238,1.9674519933934902,0.8847849614852483,0.17908750064866685,10
221,contraceptive-method-choice,svm,Meta_GWO,50.0,30.0,16.0,-0.043169939584154896,0.060758381838539655,5.373743394909532,1.8466266594268874,0.8899577959757027,0.1584700037274054,10
222,contraceptive-method-choice,svm,Meta_GWO,50.0,50.0,16.0,-0.02444734204894285,0.03625414788992414,5.013762848540111,1.6158183828752695,0.8323438010575777,0.12200259537997825,10
223,contraceptive-method-choice,svm,Meta_PSO,20.0,30.0,16.0,-0.028771832977051125,0.04985188742052596,7.322688865594856,3.0667291585638714,1.1548432389639038,0.11289468726799218,10
224,contraceptive-method-choice,svm,Meta_PSO,20.0,50.0,16.0,-0.07676978867024903,0.0502305909577625,5.931877696047552,1.8738554951277326,1.1047728763070375,0.08896480219391427,10
225,contraceptive-method-choice,svm,Meta_PSO,50.0,30.0,16.0,-0.0368619507761815,0.06647053111702418,6.488726685664669,2.6606869466114262,1.055353041874519,0.09184051624763806,10
226,contraceptive-method-choice,svm,Meta_PSO,50.0,50.0,16.0,-0.05883493959870086,0.06905088312671907,5.753500602362334,1.945067048445894,1.0114156992071919,0.11980310332370997,10
227,contraceptive-method-choice,svm,Meta_WOA,20.0,30.0,16.0,0.06301917309537862,0.12461168341626833,4.123971047744232,2.321228673250542,0.925375393584955,0.23001456564987247,10
228,contraceptive-method-choice,svm,Meta_WOA,20.0,50.0,16.0,0.06574181266192017,0.15331588364367513,3.317382551738165,1.7498912831969684,0.841478106031263,0.18748631404212182,10
229,contraceptive-method-choice,svm,Meta_WOA,50.0,30.0,16.0,0.17442317166271581,0.1291380353403713,3.3208305596920935,2.139560498608589,0.6993883483018479,0.17287834525404527,10
230,contraceptive-method-choice,svm,Meta_WOA,50.0,50.0,16.0,0.0744188274045042,0.17551135635917955,2.84640170023816,1.649991008407416,0.7841006852152358,0.17841344572587015,10
231,contraceptive-method-choice,xgb,AffinityPropagation,,,16.0,0.2128867480965165,0.0,18.778178175919926,2.3684757858670005e-15,1.249451625869796,0.0,10
232,contraceptive-method-choice,xgb,EvoCluster_PSO,20.0,30.0,3.0,0.249681871363835,0.09046624763522121,3.0726827584799734,0.21837211455613753,0.5766635257919929,0.08458454088515219,10
233,contraceptive-method-choice,xgb,EvoCluster_PSO,20.0,50.0,2.3,0.2841521890450905,0.026283985182303835,3.079183817099401,0.06144271338716198,0.5433096088513094,0.0054112466497986305,10
234,contraceptive-method-choice,xgb,EvoCluster_PSO,50.0,30.0,2.2,0.2875469738475531,0.017901067296812935,3.0662763654761105,0.0679622334122004,0.5443587357680499,0.006036915609426936,10
235,contraceptive-method-choice,xgb,EvoCluster_PSO,50.0,50.0,2.5,0.27530244346244864,0.027669174613799766,3.0693179189120143,0.06247724992562551,0.5441937925342822,0.005500850454792921,10
236,contraceptive-method-choice,xgb,Meta_GA,20.0,30.0,16.0,0.06504783271286702,0.12586884497112877,3.881846026251167,1.5892665217913462,0.7521148464995131,0.1763381649610626,10
237,contraceptive-method-choice,xgb,Meta_GA,20.0,50.0,16.0,0.04949620034409249,0.13013598839014534,3.4671899599693297,1.1031623118289797,0.7364100876060743,0.13181578850665598,10
238,contraceptive-method-choice,xgb,Meta_GA,50.0,30.0,16.0,0.2630585793671746,0.029286441004577543,3.0296237518361195,0.07993981587136183,0.5481960147456169,0.007026209202008863,10
239,contraceptive-method-choice,xgb,Meta_GA,50.0,50.0,16.0,0.2726749604987536,0.03650315703769173,3.1080712520013356,0.0001496390163190053,0.5409440059876957,0.0004946669920386194,10
240,contraceptive-method-choice,xgb,Meta_GWO,20.0,30.0,16.0,0.01919411801598777,0.053058190607016935,5.963102618463989,2.4578937880312264,0.9532392763596708,0.24637530200830324,10
241,contraceptive-method-choice,xgb,Meta_GWO,20.0,50.0,16.0,0.036066621820592136,0.11318658861446726,3.166654157840874,0.5620674071339721,0.6808540953910585,0.09568731371917986,10
242,contraceptive-method-choice,xgb,Meta_GWO,50.0,30.0,16.0,0.06841659756514243,0.11351099792015056,3.9104104169483236,1.7960244394736407,0.7944589760202166,0.24718982766233477,10
243,contraceptive-method-choice,xgb,Meta_GWO,50.0,50.0,16.0,0.1854927473035329,0.10536460716530349,3.6121118223470807,1.6940083923458946,0.6157434368391311,0.13974636074180277,10
244,contraceptive-method-choice,xgb,Meta_PSO,20.0,30.0,16.0,-0.042868038082396684,0.08076521770462906,5.133920667966115,1.5558069171641613,0.9972383356477657,0.13612220278111167,10
245,contraceptive-method-choice,xgb,Meta_PSO,20.0,50.0,16.0,-0.005339764664000659,0.0429143475831476,5.3117094661240065,1.3227270391539334,1.0145417601075102,0.10397711787620431,10
246,contraceptive-method-choice,xgb,Meta_PSO,50.0,30.0,16.0,-0.036461005540635354,0.08896943698726935,3.9707390150700412,1.894319595135817,0.8805869092526522,0.11386834528461791,10
247,contraceptive-method-choice,xgb,Meta_PSO,50.0,50.0,16.0,0.06747431472390138,0.09629627086167315,4.352071243338121,2.250057824631398,0.757731103885672,0.16125850963640115,10
248,contraceptive-method-choice,xgb,Meta_WOA,20.0,30.0,16.0,0.15268879893581933,0.1402833208037901,3.3301268641168122,1.5472578343749175,0.7054854333463842,0.20184048379484562,10
249,contraceptive-method-choice,xgb,Meta_WOA,20.0,50.0,16.0,0.2181302077318863,0.06936962817780266,2.565946233097118,0.5297782775514225,0.6080022073173306,0.06802500932892791,10
250,contraceptive-method-choice,xgb,Meta_WOA,50.0,30.0,16.0,0.21214810143723958,0.09911481357553358,2.8724618689571977,1.0984984540463518,0.6450440355041667,0.14384788209080365,10
251,contraceptive-method-choice,xgb,Meta_WOA,50.0,50.0,16.0,0.23635309679834632,0.06896354447808822,3.1120137153011163,0.9728208894061184,0.624382129373899,0.09823131709092078,10
252,credit-approval,rf,AffinityPropagation,,,7.0,0.07845992519666029,0.0,3.8885862834385185,0.0,1.170550663212928,0.0,10
253,credit-approval,rf,EvoCluster_PSO,20.0,30.0,2.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
254,credit-approval,rf,EvoCluster_PSO,20.0,50.0,2.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
255,credit-approval,rf,EvoCluster_PSO,50.0,30.0,2.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
256,credit-approval,rf,EvoCluster_PSO,50.0,50.0,2.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
257,credit-approval,rf,Meta_GA,20.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
258,credit-approval,rf,Meta_GA,20.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
259,credit-approval,rf,Meta_GA,50.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
260,credit-approval,rf,Meta_GA,50.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
261,credit-approval,rf,Meta_GWO,20.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
262,credit-approval,rf,Meta_GWO,20.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
263,credit-approval,rf,Meta_GWO,50.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
264,credit-approval,rf,Meta_GWO,50.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
265,credit-approval,rf,Meta_PSO,20.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
266,credit-approval,rf,Meta_PSO,20.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
267,credit-approval,rf,Meta_PSO,50.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
268,credit-approval,rf,Meta_PSO,50.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
269,credit-approval,rf,Meta_WOA,20.0,30.0,7.0,0.34144410075281006,0.03133220882661656,3.5752358744678965,0.3058148977390886,0.4937619244501148,0.024973233557981037,10
270,credit-approval,rf,Meta_WOA,20.0,50.0,7.0,0.34834144940530615,0.02515965085563108,3.696978229766219,0.013603504038514578,0.4844449828674778,0.005140567808249938,10
271,credit-approval,rf,Meta_WOA,50.0,30.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
272,credit-approval,rf,Meta_WOA,50.0,50.0,7.0,0.35629762958914596,0.0,3.6926764240741194,0.0,0.4828193925934167,0.0,10
273,credit-approval,svm,AffinityPropagation,,,6.0,0.06525379613892618,0.0,3.1903056093117446,0.0,1.4931084554049896,0.0,10
274,credit-approval,svm,EvoCluster_PSO,20.0,30.0,2.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
275,credit-approval,svm,EvoCluster_PSO,20.0,50.0,2.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
276,credit-approval,svm,EvoCluster_PSO,50.0,30.0,2.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
277,credit-approval,svm,EvoCluster_PSO,50.0,50.0,2.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
278,credit-approval,svm,Meta_GA,20.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
279,credit-approval,svm,Meta_GA,20.0,50.0,6.0,0.311129421862941,0.020590729165712366,3.13765732901249,0.2249959459464689,0.5345134583033637,0.021619824596364443,10
280,credit-approval,svm,Meta_GA,50.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
281,credit-approval,svm,Meta_GA,50.0,50.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
282,credit-approval,svm,Meta_GWO,20.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
283,credit-approval,svm,Meta_GWO,20.0,50.0,6.0,0.311129421862941,0.020590729165712366,3.13765732901249,0.22499594594646896,0.5345134583033637,0.02161982459636444,10
284,credit-approval,svm,Meta_GWO,50.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
285,credit-approval,svm,Meta_GWO,50.0,50.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
286,credit-approval,svm,Meta_PSO,20.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
287,credit-approval,svm,Meta_PSO,20.0,50.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
288,credit-approval,svm,Meta_PSO,50.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
289,credit-approval,svm,Meta_PSO,50.0,50.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
290,credit-approval,svm,Meta_WOA,20.0,30.0,6.0,0.311129421862941,0.020590729165712352,3.13765732901249,0.2249959459464689,0.5345134583033637,0.021619824596364474,10
291,credit-approval,svm,Meta_WOA,20.0,50.0,6.0,0.27166170441278276,0.06302408562627132,2.8078519411400107,0.5583245720211845,0.5748198489459284,0.07269046780215462,10
292,credit-approval,svm,Meta_WOA,50.0,30.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
293,credit-approval,svm,Meta_WOA,50.0,50.0,6.0,0.317640782147672,0.0,3.208807294361988,0.0,0.5276766694695795,0.0,10
294,credit-approval,xgb,AffinityPropagation,,,8.0,0.08514661660226035,0.0,4.397583548980494,0.0,1.1596358496654662,0.0,10
295,credit-approval,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
296,credit-approval,xgb,EvoCluster_PSO,20.0,50.0,2.2,0.38752617599589784,0.030374769099172392,4.310339697730304,0.08427176586987675,0.4533995697089345,0.011114339126015995,10
297,credit-approval,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
298,credit-approval,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
299,credit-approval,xgb,Meta_GA,20.0,30.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
300,credit-approval,xgb,Meta_GA,20.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
301,credit-approval,xgb,Meta_GA,50.0,30.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
302,credit-approval,xgb,Meta_GA,50.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
303,credit-approval,xgb,Meta_GWO,20.0,30.0,8.0,0.385779418767609,0.03589850045992766,4.211896237416913,0.39557732120858385,0.4581622645401775,0.02617530259305532,10
304,credit-approval,xgb,Meta_GWO,20.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
305,credit-approval,xgb,Meta_GWO,50.0,30.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
306,credit-approval,xgb,Meta_GWO,50.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
307,credit-approval,xgb,Meta_PSO,20.0,30.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
308,credit-approval,xgb,Meta_PSO,20.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
309,credit-approval,xgb,Meta_PSO,50.0,30.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
310,credit-approval,xgb,Meta_PSO,50.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
311,credit-approval,xgb,Meta_WOA,20.0,30.0,8.0,0.37652673522998165,0.0437196453402864,4.069364151146042,0.5656976387225628,0.46756696081423044,0.037371625622789624,10
312,credit-approval,xgb,Meta_WOA,20.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
313,credit-approval,xgb,Meta_WOA,50.0,30.0,8.0,0.387878837833779,0.029259554447646746,4.194456683718757,0.45072603227156816,0.45928960335041386,0.02974026092810638,10
314,credit-approval,xgb,Meta_WOA,50.0,50.0,8.0,0.3971315213714064,0.0,4.336988769989628,0.0,0.4498849070763609,0.0,10
315,cylinder-bands,rf,AffinityPropagation,,,6.0,0.03635595414408331,0.0,1.9721038398250363,0.0,1.8790347997350267,0.0,10
316,cylinder-bands,rf,EvoCluster_PSO,20.0,30.0,2.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
317,cylinder-bands,rf,EvoCluster_PSO,20.0,50.0,2.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
318,cylinder-bands,rf,EvoCluster_PSO,50.0,30.0,2.0,0.08425599430640146,0.003867461172463454,1.3792874092173542,0.014995609795492583,0.8176901070758161,0.004448018943657759,10
319,cylinder-bands,rf,EvoCluster_PSO,50.0,50.0,2.0,0.08425599430640146,0.0038674611724634545,1.3792874092173542,0.01499560979549257,0.8176901070758161,0.004448018943657751,10
320,cylinder-bands,rf,Meta_GA,20.0,30.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
321,cylinder-bands,rf,Meta_GA,20.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
322,cylinder-bands,rf,Meta_GA,50.0,30.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
323,cylinder-bands,rf,Meta_GA,50.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
324,cylinder-bands,rf,Meta_GWO,20.0,30.0,6.0,0.07967844455996895,0.009779837713293157,1.3588754233282956,0.04314561557153093,0.8240169229758582,0.013338430185154744,10
325,cylinder-bands,rf,Meta_GWO,20.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
326,cylinder-bands,rf,Meta_GWO,50.0,30.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
327,cylinder-bands,rf,Meta_GWO,50.0,50.0,6.0,0.08303299569967648,0.005156614896617936,1.3745453810316652,0.019994146393990067,0.8190966941695695,0.005930691924876973,10
328,cylinder-bands,rf,Meta_PSO,20.0,30.0,6.0,0.08319021803991018,0.007237741650726478,1.3738234444585136,0.03227418348832092,0.8194469279320836,0.010003574290350696,10
329,cylinder-bands,rf,Meta_PSO,20.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
330,cylinder-bands,rf,Meta_PSO,50.0,30.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
331,cylinder-bands,rf,Meta_PSO,50.0,50.0,6.0,0.08547899291312644,0.0,1.3840294374030429,0.0,0.8162835199820627,0.0,10
332,cylinder-bands,rf,Meta_WOA,20.0,30.0,6.0,0.08058699848622652,0.006315537648374288,1.3650613246602874,0.024487728253892012,0.8219098683570765,0.00726358451879661,10
333,cylinder-bands,rf,Meta_WOA,20.0,50.0,6.0,0.0818099970929515,0.005907644523372148,1.3698033528459763,0.022906172326621996,0.820503281263323,0.006794461167303046,10
