,dataset,classifier,method,pop_size,iterations,num_clusters_mean,silhouette_mean,silhouette_std,ch_mean,ch_std,db_mean,db_std,n_seeds
346,phoneme,svm,Meta_GWO,20.0,50.0,20.0,0.14917009692429015,0.1396988340485383,6.962218074888904,2.4146881653143675,0.5455199717442903,0.11953097751243418,10
347,phoneme,svm,Meta_GWO,50.0,30.0,20.0,0.17586282696001398,0.21856806914838045,11.344955224238076,5.2221476735874175,0.6259990681256669,0.2005436798159135,10
348,phoneme,svm,Meta_GWO,50.0,50.0,20.0,0.1824163941393626,0.1718758980104617,7.892955600929762,3.4343593940581107,0.5680971750134496,0.1644565645348337,10
349,phoneme,svm,Meta_PSO,20.0,30.0,20.0,0.032080076622345674,0.10275874640869968,9.594852618882232,4.440301810617424,0.7055186286473338,0.08517267500698404,10
350,phoneme,svm,Meta_PSO,20.0,50.0,20.0,0.06293688700436391,0.0678954758223217,6.9129124201760375,1.9698642820550678,0.6117114910299134,0.07260466730841596,10
351,phoneme,svm,Meta_PSO,50.0,30.0,20.0,0.11666161587122274,0.11163008068270663,8.52917882136379,5.331635185172961,0.5999396649645798,0.10461900699432371,10
352,phoneme,svm,Meta_PSO,50.0,50.0,20.0,0.15576015935146154,0.23856929279103659,6.952750110609662,1.4642425839673259,0.5397756861931496,0.11685520080675224,10
353,phoneme,svm,Meta_WOA,20.0,30.0,20.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
354,phoneme,svm,Meta_WOA,20.0,50.0,20.0,0.5385107677758315,0.0655904475800767,8.135865487383095,1.6593138628451187,0.34049120998406146,0.059616174298383465,10
355,phoneme,svm,Meta_WOA,50.0,30.0,20.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
356,phoneme,svm,Meta_WOA,50.0,50.0,20.0,0.5592522884861236,0.0,8.660586603351376,0.0,0.32163892036721325,0.0,10
357,phoneme,xgb,AffinityPropagation,,,18.0,0.3286709052486654,0.0,52.274472357198285,7.105427357601002e-15,0.9962640659659533,0.0,10
358,phoneme,xgb,EvoCluster_PSO,20.0,30.0,2.9,0.304061926612556,0.06634877007331243,5.204031642512748,1.5168517732583273,0.48592870304768987,0.030393483937779072,10
359,phoneme,xgb,EvoCluster_PSO,20.0,50.0,3.5,0.2782816417061026,0.1047857580925722,4.6763786745689915,1.0187036093195965,0.479406498033396,0.04114356603760079,10
360,phoneme,xgb,EvoCluster_PSO,50.0,30.0,2.9,0.2892637379795221,0.12433362681678423,4.077249248003722,0.4425613218526273,0.4740220206983058,0.04354300879555506,10
361,phoneme,xgb,EvoCluster_PSO,50.0,50.0,2.8,0.3056277822920149,0.04829796461561873,4.374359549588358,0.37271274007925065,0.46179811383501423,0.01464916657006946,10
362,phoneme,xgb,Meta_GWO,20.0,30.0,18.0,0.09356696834894969,0.05815782084603429,20.788389207074523,4.177324952460096,0.8661048518059296,0.10427351476680756,10
363,phoneme,xgb,Meta_GWO,20.0,50.0,18.0,0.02743092019416815,0.10337960250589104,17.102210455858717,5.838994706177827,0.863093475562567,0.10398306472539892,10
364,phoneme,xgb,Meta_GWO,50.0,30.0,18.0,0.0905211457063812,0.1241408912833083,17.26419852981051,7.830560651646929,0.7522751098946577,0.1014969890179548,10
365,phoneme,xgb,Meta_GWO,50.0,50.0,18.0,0.05098701971511299,0.0715842359612528,14.425837213658008,5.521848567968923,0.8031934270747347,0.12478563266450962,10
366,phoneme,xgb,Meta_PSO,20.0,30.0,18.0,0.10777237016220417,0.06244720312155771,19.509709652642776,5.765141858606293,0.8917176352149484,0.046662926984449474,10
367,phoneme,xgb,Meta_PSO,20.0,50.0,18.0,0.09470445846764233,0.08803674125719395,18.56317065179659,6.821349887002463,0.8521080131197607,0.03448089014620315,10
368,phoneme,xgb,Meta_PSO,50.0,30.0,18.0,0.06252058022669274,0.07246289509840403,18.17315810662229,5.348461086831109,0.8628210842343489,0.045074613234075814,10
369,phoneme,xgb,Meta_PSO,50.0,50.0,18.0,0.052031288991629975,0.08798383957488,16.847026496608457,5.946536090188298,0.8085640874151917,0.02284432448904641,10
370,phoneme,xgb,Meta_WOA,20.0,30.0,18.0,0.10884886125628801,0.09672518867767897,8.022926922879106,6.582410705760645,0.7188842907273368,0.12604096371283388,10
371,phoneme,xgb,Meta_WOA,20.0,50.0,18.0,0.17336253882988273,0.16555484998466044,7.689215920848821,5.59739726846052,0.6215854373319382,0.17656384233900754,10
372,phoneme,xgb,Meta_WOA,50.0,30.0,18.0,0.2208809378138814,0.16701406229641297,5.732505723962019,4.40761621405621,0.5571989114127026,0.13971396127836355,10
373,phoneme,xgb,Meta_WOA,50.0,50.0,18.0,0.2536725936611798,0.18942060191409557,4.785914293832411,1.941915357201255,0.5299778880882824,0.11555013757494784,10
374,usps_bin,rf,AffinityPropagation,,,3.0,0.061775236856505655,0.0,1.5306474599218627,0.0,1.1268611442022596,0.0,10
375,usps_bin,rf,EvoCluster_PSO,20.0,30.0,3.0,0.0508278864699251,0.010019380304371705,1.5136301754709978,0.010530918687026885,0.6330716580434932,0.006340877822830871,10
376,usps_bin,rf,EvoCluster_PSO,20.0,50.0,3.0,0.0508278864699251,0.010019380304371705,1.513630175470998,0.010530918687026951,0.6330716580434932,0.006340877822830878,10
377,usps_bin,rf,EvoCluster_PSO,50.0,30.0,3.0,0.0508278864699251,0.010019380304371705,1.5136301754709978,0.01053091868702689,0.6330716580434932,0.006340877822830878,10
378,usps_bin,rf,EvoCluster_PSO,50.0,50.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.4802973661668753e-16,0.6310664964149937,6.409875621278546e-17,10
379,usps_bin,rf,Meta_GWO,20.0,30.0,3.0,0.0508278864699251,0.010019380304371705,1.5136301754709978,0.010530918687026925,0.6330716580434932,0.00634087782283087,10
380,usps_bin,rf,Meta_GWO,20.0,50.0,3.0,0.0508278864699251,0.010019380304371705,1.5136301754709978,0.010530918687026875,0.6330716580434932,0.006340877822830874,10
381,usps_bin,rf,Meta_GWO,50.0,30.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.4802973661668753e-16,0.6310664964149937,3.700743415417188e-17,10
382,usps_bin,rf,Meta_GWO,50.0,50.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.6550227688315153e-16,0.6310664964149937,0.0,10
383,usps_bin,rf,Meta_PSO,20.0,30.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.8129866073473578e-16,0.6310664964149937,0.0,10
384,usps_bin,rf,Meta_PSO,20.0,50.0,3.0,0.0508278864699251,0.010019380304371706,1.513630175470998,0.010530918687026929,0.6330716580434932,0.006340877822830868,10
385,usps_bin,rf,Meta_PSO,50.0,30.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.6550227688315153e-16,0.6310664964149937,0.0,10
386,usps_bin,rf,Meta_PSO,50.0,50.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.9582493486507355e-16,0.6310664964149937,0.0,10
387,usps_bin,rf,Meta_WOA,20.0,30.0,3.0,0.04880993320910181,0.022627197780026417,1.5084832888492756,0.017755926057277674,0.6396378137005465,0.011179122766928808,10
388,usps_bin,rf,Meta_WOA,20.0,50.0,3.0,0.04765948021940052,0.013359173739162273,1.5103000065804943,0.014041224916035834,0.6350768196719927,0.008454503763774508,10
389,usps_bin,rf,Meta_WOA,50.0,30.0,3.0,0.0508278864699251,0.010019380304371705,1.5136301754709978,0.0105309186870269,0.6330716580434932,0.006340877822830874,10
390,usps_bin,rf,Meta_WOA,50.0,50.0,3.0,0.053996292720449666,0.0,1.5169603443615014,1.4802973661668753e-16,0.6310664964149937,0.0,10
391,usps_bin,svm,AffinityPropagation,,,4.0,0.14567393849839308,0.0,2.7250473199992387,0.0,0.5527313529900697,0.0,10
392,usps_bin,svm,EvoCluster_PSO,20.0,30.0,2.2,0.2691330264440327,0.02763957892899569,2.802714395722003,0.010544882999257913,0.5235084894253392,0.004526087928107557,10
393,usps_bin,svm,EvoCluster_PSO,20.0,50.0,2.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
394,usps_bin,svm,EvoCluster_PSO,50.0,30.0,2.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
395,usps_bin,svm,EvoCluster_PSO,50.0,50.0,2.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
396,usps_bin,svm,Meta_GWO,20.0,30.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
397,usps_bin,svm,Meta_GWO,20.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
398,usps_bin,svm,Meta_GWO,50.0,30.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
399,usps_bin,svm,Meta_GWO,50.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
400,usps_bin,svm,Meta_PSO,20.0,30.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
401,usps_bin,svm,Meta_PSO,20.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
402,usps_bin,svm,Meta_PSO,50.0,30.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
403,usps_bin,svm,Meta_PSO,50.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
404,usps_bin,svm,Meta_WOA,20.0,30.0,4.0,0.2756883281678045,0.02072968419674676,2.80021345712668,0.007908662249443274,0.5224350334196133,0.0033945659460806695,10
405,usps_bin,svm,Meta_WOA,20.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
406,usps_bin,svm,Meta_WOA,50.0,30.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
407,usps_bin,svm,Meta_WOA,50.0,50.0,4.0,0.28224362989157625,0.0,2.7977125185313567,0.0,0.5213615774138873,0.0,10
408,usps_bin,xgb,AffinityPropagation,,,3.0,0.1768498999189215,0.0,2.742249407274587,0.0,1.1106834052989367,0.0,10
409,usps_bin,xgb,EvoCluster_PSO,20.0,30.0,2.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
410,usps_bin,xgb,EvoCluster_PSO,20.0,50.0,2.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
411,usps_bin,xgb,EvoCluster_PSO,50.0,30.0,2.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
412,usps_bin,xgb,EvoCluster_PSO,50.0,50.0,2.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
413,usps_bin,xgb,Meta_GWO,20.0,30.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
414,usps_bin,xgb,Meta_GWO,20.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
415,usps_bin,xgb,Meta_GWO,50.0,30.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
416,usps_bin,xgb,Meta_GWO,50.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
417,usps_bin,xgb,Meta_PSO,20.0,30.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
418,usps_bin,xgb,Meta_PSO,20.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
419,usps_bin,xgb,Meta_PSO,50.0,30.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
420,usps_bin,xgb,Meta_PSO,50.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
421,usps_bin,xgb,Meta_WOA,20.0,30.0,3.0,0.17663174961307762,0.03103758064690728,2.0115914322333177,0.24586720336383638,0.6262577266938223,0.049877454273688074,10
422,usps_bin,xgb,Meta_WOA,20.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
423,usps_bin,xgb,Meta_WOA,50.0,30.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
424,usps_bin,xgb,Meta_WOA,50.0,50.0,3.0,0.18644669440361655,0.0,2.089341468689871,0.0,0.610485090754247,0.0,10
425,wdbc,rf,AffinityPropagation,,,3.0,0.16355050613175373,0.0,3.487406690808645,0.0,1.0352108889088356,0.0,10
426,wdbc,rf,EvoCluster_PSO,20.0,30.0,2.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
427,wdbc,rf,EvoCluster_PSO,20.0,50.0,2.0,0.19878212085673574,0.019378745546227465,2.51115032009172,0.20459275609571945,0.5565995256429268,0.02365447804487366,10
428,wdbc,rf,EvoCluster_PSO,50.0,30.0,2.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
429,wdbc,rf,EvoCluster_PSO,50.0,50.0,2.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
430,wdbc,rf,Meta_GWO,20.0,30.0,3.0,0.19546778748183163,0.02985958793603719,2.537338220706971,0.12177934301340256,0.551752765175996,0.008327675696111127,10
431,wdbc,rf,Meta_GWO,20.0,50.0,3.0,0.19546778748183163,0.029859587936037192,2.537338220706971,0.12177934301340258,0.551752765175996,0.00832767569611113,10
432,wdbc,rf,Meta_GWO,50.0,30.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
433,wdbc,rf,Meta_GWO,50.0,50.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
434,wdbc,rf,Meta_PSO,20.0,30.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
435,wdbc,rf,Meta_PSO,20.0,50.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
436,wdbc,rf,Meta_PSO,50.0,30.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
437,wdbc,rf,Meta_PSO,50.0,50.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
438,wdbc,rf,Meta_WOA,20.0,30.0,3.0,0.19546778748183163,0.02985958793603719,2.537338220706971,0.1217793430134026,0.551752765175996,0.008327675696111118,10
439,wdbc,rf,Meta_WOA,20.0,50.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
440,wdbc,rf,Meta_WOA,50.0,30.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
441,wdbc,rf,Meta_WOA,50.0,50.0,3.0,0.20491021826902803,0.0,2.5758482302950974,0.0,0.549119322894502,0.0,10
442,wdbc,xgb,AffinityPropagation,,,3.0,0.19878491671644982,0.0,3.7999723171024926,0.0,0.875348704268975,0.0,10
443,wdbc,xgb,EvoCluster_PSO,20.0,30.0,2.9,0.12083823805262643,0.023874772971215034,2.529454949578327,0.13869978525336701,0.5415276412706221,0.0026960871917306043,10
444,wdbc,xgb,EvoCluster_PSO,20.0,50.0,2.9,0.120366160301054,0.023994503647697254,2.5732934184267595,0.031427548812210736,0.540792059144247,0.0016458560860829975,10
445,wdbc,xgb,EvoCluster_PSO,50.0,30.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
446,wdbc,xgb,EvoCluster_PSO,50.0,50.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
447,wdbc,xgb,Meta_GWO,20.0,30.0,3.0,0.120366160301054,0.023994503647697247,2.5732934184267595,0.031427548812210784,0.540792059144247,0.0016458560860829815,10
448,wdbc,xgb,Meta_GWO,20.0,50.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
449,wdbc,xgb,Meta_GWO,50.0,30.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
450,wdbc,xgb,Meta_GWO,50.0,50.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
451,wdbc,xgb,Meta_PSO,20.0,30.0,3.0,0.11325050976743226,0.0014928409276600244,2.539393213130597,0.13862941069538615,0.5410071758773349,0.002326114925455343,10
452,wdbc,xgb,Meta_PSO,20.0,50.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
453,wdbc,xgb,Meta_PSO,50.0,30.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
454,wdbc,xgb,Meta_PSO,50.0,50.0,3.0,0.11277843201585983,0.0,2.58323168197903,0.0,0.5402715937509598,0.0,10
455,wdbc,xgb,Meta_WOA,20.0,30.0,3.0,0.12795388858624818,0.031992671530262994,2.563355154874489,0.041903398416281,0.5413125245375342,0.0021944747814440163,10
456,wdbc,xgb,Meta_WOA,20.0,50.0,3.0,0.12795388858624818,0.031992671530263,2.563355154874489,0.041903398416281046,0.5413125245375342,0.0021944747814439786,10
457,wdbc,xgb,Meta_WOA,50.0,30.0,3.0,0.120366160301054,0.02399450364769725,2.5732934184267595,0.031427548812210764,0.540792059144247,0.0016458560860829771,10
458,wdbc,xgb,Meta_WOA,50.0,50.0,3.0,0.120366160301054,0.02399450364769725,2.5732934184267595,0.031427548812210764,0.540792059144247,0.0016458560860829745,10
