dataset,classifier,method,trial,algo,pop_size,iterations,num_clusters,silhouette,calinski_harabasz,davies_bouldin
heart-disease,svm,Optuna_Auto,17,PSO,27,24,4,0.11437825978376315,2.62780712874203,0.5558265023705753
heart-disease,svm,Optuna_Auto,18,WOA,99,58,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,19,GWO,79,86,4,0.11437825978376315,2.62780712874203,0.5558265023705753
heart-disease,svm,Optuna_Auto,20,WOA,56,39,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,21,WOA,37,96,4,0.11437825978376315,2.62780712874203,0.5558265023705753
heart-disease,svm,Optuna_Auto,22,WOA,75,90,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,23,WOA,25,53,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,24,WOA,41,65,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,25,GWO,11,20,2,0.2078220329061239,2.12916682084882,0.6074946377345463
heart-disease,svm,Optuna_Auto,26,GWO,25,21,3,0.16074657467539352,2.4072138100979146,0.5677648053862604
heart-disease,svm,Optuna_Auto,27,GWO,69,17,4,0.11437825978376315,2.62780712874203,0.5558265023705753
heart-disease,svm,Optuna_Auto,28,GWO,93,33,4,0.11437825978376315,2.62780712874203,0.5558265023705753
heart-disease,svm,Optuna_Auto,29,GA,12,16,3,0.15425660461404703,2.222124844024438,0.6020570221870976
heart-disease,xgb,Optuna_Auto,0,WOA,89,57,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,1,PSO,44,96,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,2,GA,50,65,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,3,GWO,29,24,2,0.10212255025540429,1.5494098467672854,0.7430075770612478
heart-disease,xgb,Optuna_Auto,4,GA,42,18,3,0.0674295224204991,1.864278765023706,0.6825186400683805
heart-disease,xgb,Optuna_Auto,5,GWO,94,64,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,6,GWO,28,41,3,0.06622280954682953,1.7348904235068947,0.7148456786176544
heart-disease,xgb,Optuna_Auto,7,WOA,61,95,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,8,WOA,73,30,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,9,WOA,73,58,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,10,PSO,13,82,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,11,PSO,99,96,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,12,PSO,82,78,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,13,WOA,59,44,4,0.048020398344546765,1.8422062044572987,0.6826596244747266
heart-disease,xgb,Optuna_Auto,14,PSO,12,82,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,15,WOA,84,10,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,16,PSO,32,51,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,17,GA,62,73,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,18,PSO,44,91,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,19,WOA,88,38,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,20,PSO,71,52,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,21,GA,48,67,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,23,GA,36,56,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,24,GA,20,89,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,25,GA,54,100,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,26,WOA,22,71,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,27,GWO,38,60,2,0.14358879100099486,1.906250580362938,0.6696951629611902
heart-disease,xgb,Optuna_Auto,29,GWO,49,32,2,0.14358879100099486,1.906250580362938,0.6696951629611902
credit-approval,rf,Optuna_Auto,0,PSO,24,14,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,1,GA,12,71,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,2,WOA,77,17,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,3,WOA,63,91,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,4,PSO,46,47,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,6,WOA,65,73,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,7,PSO,99,79,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,8,PSO,44,93,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,9,GWO,79,18,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,10,GWO,21,41,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,11,GA,12,46,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,13,PSO,10,31,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,14,GA,32,63,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,15,PSO,35,100,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,17,GWO,24,30,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,18,PSO,40,62,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,20,PSO,16,72,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,21,WOA,100,10,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,22,WOA,86,21,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,23,WOA,55,21,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,24,WOA,66,54,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,25,WOA,90,38,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,26,GA,26,17,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,27,GWO,73,28,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,28,WOA,55,25,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,rf,Optuna_Auto,29,PSO,35,39,2,0.35629762958914596,3.692676424074119,0.4828193925934168
credit-approval,svm,Optuna_Auto,0,WOA,88,91,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,1,PSO,45,45,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,2,WOA,40,29,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,3,WOA,86,40,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,4,GA,12,90,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,5,PSO,25,79,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,6,PSO,52,35,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,7,WOA,77,18,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,9,GA,66,84,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,10,GWO,100,63,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,11,PSO,54,58,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,12,GWO,35,59,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,13,WOA,100,96,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,14,PSO,69,71,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,15,WOA,50,47,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,16,PSO,85,98,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,17,GWO,61,48,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,18,WOA,36,75,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,19,PSO,87,27,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,20,WOA,78,10,2,0.2525271793003623,2.4973076408670165,0.5960445578074216
credit-approval,svm,Optuna_Auto,21,WOA,36,28,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,22,WOA,41,28,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,23,WOA,45,47,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,24,WOA,31,64,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,25,PSO,59,38,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,26,GA,22,22,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,27,GWO,10,51,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,28,WOA,45,88,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,svm,Optuna_Auto,29,WOA,27,34,2,0.317640782147672,3.2088072943619874,0.5276766694695795
credit-approval,xgb,Optuna_Auto,0,GA,38,88,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,1,PSO,42,12,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,2,GWO,47,79,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,3,GWO,57,28,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,4,WOA,43,42,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,5,PSO,51,12,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,6,WOA,86,52,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,7,WOA,83,29,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,8,GA,46,48,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,9,GWO,45,68,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,10,GA,12,94,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,11,PSO,21,96,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,12,PSO,27,69,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,14,PSO,32,79,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,16,PSO,34,62,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,17,GA,100,85,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,18,PSO,10,22,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,20,PSO,61,40,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,21,GWO,40,83,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,22,GWO,25,100,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,23,GWO,19,78,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,24,GWO,54,90,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,25,GWO,49,75,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,27,WOA,39,69,2,0.3971315213714064,4.336988769989628,0.4498849070763609
credit-approval,xgb,Optuna_Auto,28,GWO,58,21,2,0.3971315213714064,4.336988769989628,0.4498849070763609
mammographic-mass,rf,Optuna_Auto,0,PSO,66,95,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,1,GWO,89,29,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,2,WOA,71,83,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,4,PSO,63,85,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,5,GWO,34,58,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,7,GWO,31,27,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,8,GA,64,45,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,9,PSO,62,69,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,10,PSO,44,97,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,11,GWO,95,12,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,12,WOA,82,29,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,13,GWO,83,100,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,14,PSO,49,67,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,15,GWO,83,30,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,16,PSO,75,11,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,17,WOA,49,80,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,18,PSO,91,39,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,19,GWO,73,64,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,20,PSO,100,21,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,21,WOA,73,86,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,22,WOA,57,78,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,23,WOA,88,91,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,24,WOA,70,76,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,25,WOA,78,89,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,26,GWO,68,95,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,28,GWO,89,73,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,rf,Optuna_Auto,29,GA,58,84,2,0.5300969434845552,7.359697757494918,0.33653774977157785
mammographic-mass,svm,Optuna_Auto,0,WOA,12,17,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,1,GA,28,14,3,0.32818572056595846,4.83924961984499,0.4576520354589224
mammographic-mass,svm,Optuna_Auto,2,GWO,23,13,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,3,GWO,81,91,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,4,GWO,29,97,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,5,GWO,43,69,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,6,WOA,42,77,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,7,GA,50,44,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,8,PSO,61,20,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,9,WOA,35,43,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,10,WOA,100,42,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,11,PSO,12,29,6,0.28804764767233565,7.849814029129867,0.621814408124915
mammographic-mass,svm,Optuna_Auto,12,GWO,11,10,6,0.13572891948526764,6.541774365432576,0.6904141606820343
mammographic-mass,svm,Optuna_Auto,13,WOA,19,30,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,14,GWO,22,26,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,15,WOA,59,57,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,16,GA,10,20,5,0.21571253143490424,5.11592511090801,0.5552371037161941
mammographic-mass,svm,Optuna_Auto,17,PSO,23,11,4,0.18464796662693422,5.153877905887097,0.6281888681396153
mammographic-mass,svm,Optuna_Auto,18,WOA,35,35,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,19,GWO,72,55,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,20,WOA,17,19,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,21,GWO,91,95,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,22,GWO,82,85,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,23,GWO,77,55,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,24,GWO,61,64,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,25,GWO,68,91,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,27,PSO,99,35,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,svm,Optuna_Auto,28,GWO,90,86,2,0.5013244123737893,6.2772170925180575,0.3609762981294702
mammographic-mass,xgb,Optuna_Auto,0,WOA,31,82,4,0.4041110988073491,5.49323472956304,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,2,PSO,77,56,6,0.2765753904282322,5.112228210923967,0.4246859668434088
mammographic-mass,xgb,Optuna_Auto,3,GA,36,60,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,5,GWO,78,34,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,6,WOA,20,56,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,7,GWO,100,38,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,8,WOA,15,92,4,0.4041110988073491,5.49323472956304,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,9,PSO,71,87,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,10,WOA,54,11,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,11,WOA,11,71,2,0.4481245800548488,4.929996505401116,0.40464957035646026
mammographic-mass,xgb,Optuna_Auto,12,WOA,11,67,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,13,WOA,21,72,3,0.40095028290757917,5.302971596810651,0.39337546515721405
mammographic-mass,xgb,Optuna_Auto,14,WOA,25,51,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,15,WOA,10,27,3,0.3139118390536548,6.599899609616331,0.5335301295040756
mammographic-mass,xgb,Optuna_Auto,16,WOA,44,100,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,17,PSO,22,72,6,0.2765753904282322,5.112228210923967,0.4246859668434088
mammographic-mass,xgb,Optuna_Auto,18,GWO,38,47,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,19,WOA,61,64,4,0.4041110988073491,5.4932347295630395,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,20,WOA,23,75,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,21,WOA,11,66,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,22,WOA,18,57,3,0.40095028290757917,5.302971596810651,0.39337546515721405
mammographic-mass,xgb,Optuna_Auto,23,WOA,29,68,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,24,WOA,10,78,3,0.40095028290757917,5.302971596810651,0.39337546515721405
mammographic-mass,xgb,Optuna_Auto,25,WOA,18,53,2,0.44810863954622,4.992484240938785,0.40090483259216325
mammographic-mass,xgb,Optuna_Auto,26,PSO,26,62,4,0.4041110988073491,5.49323472956304,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,27,GA,16,45,4,0.4041110988073491,5.49323472956304,0.3922544098177725
mammographic-mass,xgb,Optuna_Auto,28,GWO,10,95,5,0.2556181251774398,4.429058840302463,0.448613175535476
mammographic-mass,xgb,Optuna_Auto,29,WOA,31,81,2,0.44810863954622,4.992484240938785,0.40090483259216325
contraceptive-method-choice,rf,Optuna_Auto,1,GWO,61,13,12,0.05147340735223365,7.738041681466987,1.1068876498244224
contraceptive-method-choice,rf,Optuna_Auto,2,GWO,30,14,6,-0.06497869296480288,6.865029967850312,1.0566791206208708
contraceptive-method-choice,rf,Optuna_Auto,4,WOA,57,55,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,5,PSO,58,74,10,-0.08541032236464191,5.5897504816449874,0.9501602024191872
contraceptive-method-choice,rf,Optuna_Auto,6,GA,80,37,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,8,PSO,72,28,10,0.03763971565134946,5.1439250469383575,0.7803198602532331
contraceptive-method-choice,rf,Optuna_Auto,9,GWO,77,43,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,10,WOA,15,62,2,0.22053905919839892,2.195967323807087,0.6406920395525287
contraceptive-method-choice,rf,Optuna_Auto,11,WOA,98,49,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,12,WOA,99,42,7,0.030300560731962075,6.128317357876329,0.8327529257466174
contraceptive-method-choice,rf,Optuna_Auto,14,WOA,82,33,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,15,GA,50,32,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,16,WOA,89,59,3,0.24156280550080902,3.025857270198384,0.55003585485065
contraceptive-method-choice,rf,Optuna_Auto,17,PSO,66,67,5,0.08040253853285229,2.0895808661161928,0.6592256630918796
contraceptive-method-choice,rf,Optuna_Auto,18,WOA,50,25,2,0.1702564798175895,1.9410866792274653,0.681262486581495
contraceptive-method-choice,rf,Optuna_Auto,19,GA,88,100,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,20,GA,18,48,5,0.18917243864617686,3.085445816265831,0.5429080505277676
contraceptive-method-choice,rf,Optuna_Auto,21,GWO,75,43,13,-0.08784477967585003,7.124273373438529,1.1351658057823948
contraceptive-method-choice,rf,Optuna_Auto,22,GWO,70,38,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,23,GWO,89,21,10,-0.15198938763088884,4.575216533522006,1.0415175391482736
contraceptive-method-choice,rf,Optuna_Auto,24,GWO,80,53,7,-0.05992172709772646,4.411252031632394,0.9744896954601677
contraceptive-method-choice,rf,Optuna_Auto,25,GWO,49,37,5,0.18917243864617686,3.085445816265831,0.5429080505277676
contraceptive-method-choice,rf,Optuna_Auto,26,WOA,67,68,2,0.3103484357241686,3.0889002245242194,0.5407495982751411
contraceptive-method-choice,rf,Optuna_Auto,27,PSO,84,46,5,0.06741795743255835,2.890956812615421,0.7176767068194093
contraceptive-method-choice,rf,Optuna_Auto,29,WOA,64,39,2,0.2894503896742938,2.920326295902401,0.555829574646888
contraceptive-method-choice,svm,Optuna_Auto,0,PSO,31,41,13,0.06061150662827516,4.728078997032655,0.9802899527081558
contraceptive-method-choice,svm,Optuna_Auto,1,GWO,89,76,2,0.2752666342793108,2.7464076402452258,0.5781367810894195
contraceptive-method-choice,svm,Optuna_Auto,2,PSO,67,69,13,0.00029458193858554867,7.919798377026965,1.1993332369365015
contraceptive-method-choice,svm,Optuna_Auto,3,WOA,45,72,3,0.23085999824835474,2.7645954387907636,0.5762365555075054
contraceptive-method-choice,svm,Optuna_Auto,5,WOA,65,85,5,0.06627203094288642,1.7915854650842349,0.7205318894363376
contraceptive-method-choice,svm,Optuna_Auto,6,GWO,12,13,8,-0.09665021034449178,2.262676055986401,1.2099273351794955
contraceptive-method-choice,svm,Optuna_Auto,7,PSO,38,49,9,-0.10090998764990397,3.4653309796137197,0.9037597067768244
contraceptive-method-choice,svm,Optuna_Auto,8,PSO,86,98,12,0.019902163992155837,7.9376093029952015,1.0640574220149996
contraceptive-method-choice,svm,Optuna_Auto,9,GWO,38,25,11,-0.07814286137757286,4.252348964123231,0.8895431032835706
contraceptive-method-choice,svm,Optuna_Auto,10,GWO,100,51,13,-0.052989641140979316,4.058509079522294,0.7953685714526982
contraceptive-method-choice,svm,Optuna_Auto,11,WOA,74,67,2,0.2752666342793108,2.7464076402452258,0.5781367810894195
